Quary,Answer
经营指标奖励的项目,兴化市的支持政策发布时间是2021年1月11日。其政策名称是兴化市工业经济、开放型经济奖励实施办法兴政发〔2021〕152号，其支持政策的具体内容是鼓励规模以上工业企业纳税规模上台阶。对当年入库税金首次达到1.5亿元、1亿元、5000万元、3000万元、1000万元和500万元的企业，分别给予企业经营层一次性奖励260万元、200万元、100万元、60万元、40万元和20万元。不重复计奖。（2）鼓励规模以上工业企业开票销售上台阶。实行工业开票销售增量贡献分档奖励，对当年开票销售与入库税金同步增长的企业，当年净增开票销售10亿元以上、5-10亿元、1-5亿元，分别给予企业经营层一次性奖励30万元、20万元、10万元。不重复计奖。（3）鼓励成长型工业企业发展。对当年开票销售收入、入库税金两项指标增幅均达20%以上、30%以上、40%以上的成长型企业，分别给予企业经营层一次性奖励5万元、10万元、15万元，不重复计奖。
智改数转的项目,"兴化市的支持政策发布时间是2021年1月11日。其政策名称是兴化市工业经济、开放型经济奖励实施办法兴政发〔2021〕152号，其支持政策的具体内容是对新认定的国家两化融合管理体系贯标试点企业，给予10万元奖励，对新认定的省两化融合管理体系贯标示范、试点企业，分别给予10万元、5万元奖励。对认定为工业信息安全防护星级企业的，一星级奖励3万元、二星级奖励5万元、三星级奖励10万元、四星级奖励15万元、五星级奖励20万元。获批省级两化融合示范区、试验区的分别奖励20万元、10万元。盐城市的支持政策发布时间是2023年3月24日。其政策名称是《盐城市先进制造业发展办法》其项目中,智改数转其支持政策的具体内容是2022年、2023年、2024年分别按照项目年度投资额的12%、11%、10%给予补助，单个项目最高不超过500万元。其政策名称是《盐城市先进制造业发展办法》其项目中,智改数转其支持政策的具体内容是给予20万元一次性奖励"
,
,
,
,
,
互联网平台试点、互联网平台的项目,无锡市的支持政策发布时间是2023年5月9日。其政策名称是《关于发布2023年度无锡市工业转型升级资金项目指南及组织项目申报的通知》，其支持政策的具体内容是4.对获得工信部工业互联网平台试点示范、省级重点工业互联网平台的企业，给予最高100万元的一次性奖励。。
,
,
,
绿色化提升的项目,无锡市的支持政策发布时间是2022年3月30日。其政策名称是《无锡市加快智能化改造数字化转型绿色化提升若干政策措施》，其支持政策的具体内容是4.年节能量达到200吨标准煤的节能改造项目和节能量达到5O吨标准煤的合同能源管理项目，每吨标准煤奖励最高500元，单个项目最高200万元。5.节能环保和可再生能源技术（产品)推广项目智慧化能源监测管理项目，节水、节材、废弃物资源化、再制造等资源综合利用项目清洁生产、循环经济等碳中和项目，不超过其投资额的10%，单个项目最高200万元。6.淘汰落后用能设备、节能信息服务、节能基础管理等绿色制造支撑能力建设项目，按照具体成效分档择优给予补助，最高100万元。。
,
,
,
,
,
,
,
,
小巨人企业、“专精特新”产品企业的项目,无锡市-江阴市的支持政策发布时间是2021年4月30日。其政策名称是《关于大力推进产业强市建设构建现代产业体系的若干政策意见》，其支持政策的具体内容是5.对当年获评国家专精特新小巨人企业、省级“专精特新产品”企业和科技小巨人企业、“隐形冠军”“隐形小巨人”的企业，最高给予国家级100万元、省级30万元的奖励。。无锡市-惠山区的支持政策发布时间是2022年4月11日。其政策名称是关于对《惠山区工业发展扶持资金管理办法（试行）》草案的公示，其支持政策的具体内容是10.对新认定的国家、省、市专精特新小巨人企业，分别给予最高不超过100万元、50万元、10万元的奖励。。无锡市-锡山区的支持政策发布时间是2021年6月7日。其政策名称是《关于鼓励企业做大做强提升竞争力的政策意见（试行）》实施细则的通知，其支持政策的具体内容是9.对获评国家、省、市级专精特新“小巨人”企业，分别给予其最高不超过50万元、30万元、10万元奖励。。
,
智能制造试点的项目,无锡市-江阴市的支持政策发布时间是2021年4月30日。其政策名称是《关于大力推进产业强市建设构建现代产业体系的若干政策意见》，其支持政策的具体内容是7.当年获评国家级智能制造试点示范创牌类项目，一次性给予最高200万元奖励。。无锡市-江阴市的支持政策发布时间是2021年4月30日。其政策名称是《关于大力推进产业强市建设构建现代产业体系的若干政策意见》，其支持政策的具体内容是8.鼓励企业开展国家智能制造能力成熟度模型评估，对通过国家智能制造能力成熟度评估并获得五级、四级、三级、二级的相关企业，分别一次性给予最高100万元、30万元、20万元、10万元奖励。。
,
,
,
,
,
智能制造咨询诊断项目的项目,无锡市-惠山区的支持政策发布时间是2022年4月11日。其政策名称是关于对《惠山区工业发展扶持资金管理办法（试行）》草案的公示，其支持政策的具体内容是5.对通过国家智能制造能力成熟度评估并获得二级、三级、四级、五级的，给予最高不超过100万元的分档奖励；6.被认定为国家智能制造系统解决方案服务商、省智能制造领军服务机构的，分别给予最高不超过100万元、50万元的奖励；7.申报智能制造咨询诊断的解决方案服务商，按照服务深度每家企业补助2-10万元；8.对在本地开展智能制造解决方案服务的供应商，按不超过当年度服务项目合同金额的5%给予奖励，最高不超过200万元。。
绿色工厂/供应链管理企业的项目,无锡市-惠山区的支持政策发布时间是2022年4月11日。其政策名称是关于对《惠山区工业发展扶持资金管理办法（试行）》草案的公示，其支持政策的具体内容是8.对被评为国家级、省级绿色工厂、绿色供应链的企业，分别给予最高不超过100万元、50万元的一次性奖励；对被评为工信部绿色产品的，给予最高不超过50万元的一次性奖励，同一企业按同一标准获评多个产品的，只给予一次奖励。。无锡市-滨湖区的支持政策发布时间是2021年6月25日。其政策名称是《滨湖区加快建设太湖湾科创带引领区的政策意见》，其支持政策的具体内容是对获得省工信厅授予绿色工厂的企业，给予最高20万元奖励。经开区的支持政策发布时间是2021年4月29日，有效期五年。其政策名称是《扬州经济技术开发区推动中小企业高质量发展的政策意见》，其支持政策的具体内容是6.对新创成省级绿色工厂的企业，给予30万元的奖励；对新获批工信部绿色设计产品的企业，给予20万元的奖励；对新进入工信部绿色供应链管理企业名单的企业，给予10万元的奖励。。
,
,
,
,
,
“专精特新”企业的项目,无锡市-滨湖区的支持政策发布时间是2021年6月25日。其政策名称是《滨湖区加快建设太湖湾科创带引领区的政策意见》，其支持政策的具体内容是6.对获评国家级、省级和市级“专精特新”企业分别给予不超过50万元、30万元和20万元的奖励。。无锡市-滨湖区的支持政策发布时间是（更新时间：2023年7月17日）。其政策名称是《滨湖区加快建设太湖湾科创带引领区的政策意见2.0版》，其支持政策的具体内容是国家级、省级、市级“专精特新”企业分别给予最高50万元、30万元、10万元奖励。。无锡市-梁溪区的支持政策发布时间是2022年5月1日。其政策名称是关于支持现代产业高质量发展政策申报通知，其支持政策的具体内容是8.对首次获评国家、省、市专精特新小巨人的企业分档择优给予最高30万元奖励。。无锡市-宜兴市的支持政策发布时间是2021年9月1日。其政策名称是《宜兴市促进数字经济高质量发展的若干政策意见》，其支持政策的具体内容是4.对当年度评定的国家级、省级专精特新小巨人企业，一次性奖励50万元、30万元。。
,
,
标杆工厂类的项目,无锡市-滨湖区的支持政策发布时间是（更新时间：2023年7月17日）。其政策名称是《滨湖区加快建设太湖湾科创带引领区的政策意见2.0版》，其支持政策的具体内容是对获评灯塔工厂、国家智能制造标杆试点等荣誉的企业，分别给予最高200万元、100万元奖励。对认定为省级智能制造示范工厂（工业互联网标杆工厂、5G全连接工厂）、省级示范智能车间的企业，分别给予最高100万元、50万元奖励；对获评市级智能工厂、智能车间的企业，分别给予最高20万元、10万元奖励。。
两化融合管理体系贯标试点且两化融合管理体系评定的项目,无锡市-滨湖区的支持政策发布时间是（更新时间：2023年7月17日）。其政策名称是《滨湖区加快建设太湖湾科创带引领区的政策意见2.0版》，其支持政策的具体内容是对通过江苏省两化融合管理体系贯标试点且两化融合管理体系评定的企业，根据认定等级AAA、AA、A分别给予最高30万元、10万元、5万元奖励。
省级重点工业互联网平台的项目,无锡市-滨湖区的支持政策发布时间是（更新时间：2023年7月17日）。其政策名称是《滨湖区加快建设太湖湾科创带引领区的政策意见2.0版》，其支持政策的具体内容是对获评省级重点工业互联网平台等荣誉的企业，给予最高50万元奖励。
服务商类的项目,无锡市-滨湖区的支持政策发布时间是（更新时间：2023年7月17日）。其政策名称是《滨湖区加快建设太湖湾科创带引领区的政策意见2.0版》，其支持政策的具体内容是对入选省智能制造领军服务机构的企业，按最高30万元给予奖励；对入选省工业互联网服务资源池并认定为五星级、四星级、三星级的企业，分别给予最高30万元、20万元、10万元奖励；对入围市级数字化优秀服务商等荣誉的企业，给予最高10万元奖励。。
新认定的国家级制造业单项冠军企业（产品）的项目,无锡市-滨湖区的支持政策发布时间是（更新时间：2023年7月17日）。其政策名称是《滨湖区加快建设太湖湾科创带引领区的政策意见2.0版》，其支持政策的具体内容是给予最高80万元奖励。
,
平台类的项目,无锡市-滨湖区的支持政策发布时间是（更新时间：2023年7月17日）。其政策名称是《滨湖区加快建设太湖湾科创带引领区的政策意见2.0版》，其支持政策的具体内容是对获评国家级服务型制造示范企业（平台）、国家工业设计中心以及中国优秀工业设计奖的企业，给予最高10万元奖励；对获评省级服务型制造示范企业（平台）、省级工业设计中心、省级生产性服务业优秀服务机构和优秀服务方案的企业，给予最高5万元奖励；对获评市级服务型制造示范企业（平台），给予最高3万元奖励。。
,
智能制造示范工厂、智能车间的项目,无锡市-新吴区的支持政策发布时间是2022年5月26日。其政策名称是关于组织2022年度无锡高新区（新吴区）智能化改造数字化转型专项资金项目申报的通知，其支持政策的具体内容是2.对新认定为市级智能制造示范工厂、智能车间的企业，分别一次性给予50万元、20万元的奖励。。
工业互联网发展示范企业（平台类）的项目,无锡市-新吴区的支持政策发布时间是2022年5月26日。其政策名称是关于组织2022年度无锡高新区（新吴区）智能化改造数字化转型专项资金项目申报的通知，其支持政策的具体内容是3.对列入省级工业互联网发展示范企业（平台类），按照双跨类、行业级／区域级和供应链类分别一次性给予100万元、50万元和30万元的奖励，对列入国家级工业互联网相关领域试点示范的，一次性给予200万元的奖励。。
,
数字孪生、5G＋、人工智能的项目,无锡市-新吴区的支持政策发布时间是2021年12月31日。其政策名称是关于无锡高新区深入推进数字化转型和智能化变革的政策意见，其支持政策的具体内容是1.对在车间、工厂建设中优先引入5G、数字孪生、人工智能、区块链等技术和产品，且相关投入超过100万元的示范项目，按企业采购相关技术和产品金额的20%给予补助，一次性给予最高200万元。。
“数转智变”对标诊断服务的项目,无锡市-新吴区的支持政策发布时间是2021年12月31日。其政策名称是关于无锡高新区深入推进数字化转型和智能化变革的政策意见，其支持政策的具体内容是2.搭建“数转智变”公共服务平台，为企业推进数转智变提供集成式全天候在线服务，促进供需服务对接合作，形成地区智能制造水平分析评估。全区每年为企业提供不少于200次免费诊断及顾问咨询服务。。
标杆制造业的项目,无锡市-新吴区的支持政策发布时间是2021年12月31日。其政策名称是关于无锡高新区深入推进数字化转型和智能化变革的政策意见，其支持政策的具体内容是3.对主营业务收入首次达到3000万元且社保人数超过20人的智能制造服务机构，按照主营业务收入的3%给予支持，主营业务和社保人数同比增长均达到30%的，可继续享受支持，支持时限最长3年，累计最高1000万元，支持额度不超过该企业的地方贡献。。
,
数转智变的项目,"无锡市-新吴区的支持政策发布时间是2021年12月31日。其政策名称是关于无锡高新区深入推进数字化转型和智能化变革的政策意见，其支持政策的具体内容是6.对入选国家智能制造系统解决方案供应商、省智能制造领军服务机构、市级数字化优秀服务商的企业分别一次性给予100万元、50万元、30万元的奖励。鼓励服务商做大做强,对入围市级及以上优秀服务商，且系统解决方案服务于本区工业企业，覆盖咨询诊断、集成服务等必要环节，单个合同额超过100万元的项目给予合同额20%的补助，单个企业一次性给予最高200万元。。"
,
,
,
,
,
,
,
智能制造系统解决方案供应商的项目,无锡市-锡山区的支持政策发布时间是2021年6月7日。其政策名称是《关于鼓励企业做大做强提升竞争力的政策意见（试行）》实施细则的通知，其支持政策的具体内容是4.对为企业智能化升级提供整体解决方案的系统解决方案供应商，经认定后给予企业最高不超过50万元奖励。。无锡市-梁溪区的支持政策发布时间是2022年5月1日。其政策名称是关于支持现代产业高质量发展政策申报通知，其支持政策的具体内容是3.新认定为国家智能制造系统解决方案服务商、省智能制造领军服务机构的，分别给予最高不超过50万元、20万元的奖励。。
,
,
,
,
,
,
,
,
,
,
绿色制造诊断的项目,无锡市-梁溪区的支持政策发布时间是2022年5月1日。其政策名称是关于支持现代产业高质量发展政策申报通知，其支持政策的具体内容是9.对辖区内重点企业分类开展免费智能制造和绿色制造诊断服务，对提供服务的服务商，给予诊断每家规上工业企业最高5万元的补助。
,
工业互联网、智能车间的项目,无锡市-宜兴市的支持政策发布时间是2021年9月1日。其政策名称是《宜兴市促进数字经济高质量发展的若干政策意见》，其支持政策的具体内容是2.对新获评为省示范智能车间或工业互联网标杆工厂的企业，一次性奖励50万元。。
,
,
智能制造示范工厂项目、工业互联网标杆工厂项目、“5G+工业互联网”融合应用项目、工业互联网标识解析项目、工业互联网平台项目。的项目,无锡市-宜兴市的支持政策发布时间是2021年9月1日。其政策名称是《宜兴市促进数字经济高质量发展的若干政策意见》，其支持政策的具体内容是5.对新获评省级以上智能制造或工业互联网领域示范类项目的企业，给予上级补助资金最高50%的配套补助，单个项目最高补助1000万元。6.对新获评省级工业互联网发展示范企业（平台类）的单位，按照双跨级、区域级/供应链/行业级、企业级，一次性奖励100万元、50万元、30万元。。
智能化建设项目(备案并入库)的项目,"无锡市-经济技术开发区（太湖新城）的支持政策发布时间是2023年7月20日（更新时间）。其支持政策的具体内容是对当年技术设备投资额500万元以上的智能化建设项目(备案并入库)，传统企业按8%、高技术产业企业和工业""战略性新兴产业""企业按10%给予奖励，最高100万元;。"
国家、省、市级智能工厂的项目,无锡市-经济技术开发区（太湖新城）的支持政策发布时间是2023年7月20日（更新时间）。其支持政策的具体内容是对获评国家、省、市级智能工厂的企业，分别给予200万元、100万元、50万元奖励;。无锡市-经济技术开发区（太湖新城）的支持政策发布时间是2023年7月20日（更新时间）。其支持政策的具体内容是对获评国家、省、市级智能车间的企业，分别给予80万元、50万元、20万元奖励；。
,
"省星级上云""三星级""""四星级""""五星级""的项目","无锡市-经济技术开发区（太湖新城）的支持政策发布时间是2023年7月20日（更新时间）。其支持政策的具体内容是鼓励企业""上云""，对获得省星级上云""三星级""""四星级""""五星级""认定的企业，分别给予5万元、10万元、20万元奖励;。"
软件及技术服务投入的项目,无锡市-经济技术开发区（太湖新城）的支持政策发布时间是2023年7月20日（更新时间）。其支持政策的具体内容是对软件及技术服务投入超过20万元的，按软件及技术服务投入额的10%给予奖励，最高50万元;。
省级及以上工业互联网标杆工厂的项目,无锡市-经济技术开发区（太湖新城）的支持政策发布时间是2023年7月20日（更新时间）。其支持政策的具体内容是对获评省级及以上工业互联网标杆工厂的企业，给予最高100万元奖励:。
首次获得国家两化融合管理体系贯标证书的项目,无锡市-经济技术开发区（太湖新城）的支持政策发布时间是2023年7月20日（更新时间）。其支持政策的具体内容是对首次获得国家两化融合管理体系贯标证书的企业给予30万元奖励;。
当年获评江苏省两化融合管理体系(升级版)贯标试点A级、AA级、AAA级的项目,无锡市-经济技术开发区（太湖新城）的支持政策发布时间是2023年7月20日（更新时间）。其支持政策的具体内容是对当年获评江苏省两化融合管理体系(升级版)贯标试点A级、AA级、AAA级的企业，分别给予10万元、20万元、30万元奖励。。
,
,
,
,
,
,
,
,
徐州市中小企业公共服务示范平台认定的项目,徐州市的支持政策发布时间是2023年3月29日。其政策名称是关于开展2023年度徐州市中小企业公共服务示范平台认定的通知，其支持政策的具体内容是一、申报和推荐条件市级示范平台认定根据平台在建设水平、服务能力、服务绩效等方面情况进行综合评定，分一星、二星2个等级。原则上遵循逐级晋升原则，符合条件的可跨星申报。申报单位应根据自身实际情况合理选择申报相应星级。1、申报单位必须是符合《徐州市中小企业公共服务示范平台认定管理办法》规定，为中小企业提供信息、技术、创业、培训、融资等服务的独立法人。2、获得省小型微型企业创业创新示范基地认定且非市级示范平台的单位，原则上不再申报市级示范平台认定，今年申报且被认定为市级示范平台的单位原则上不再申报市级示范基地认定。（建议：示范平台适合具有开放性和资源共享特征、为全社会企业提供公共服务的单位申报；示范基地适合为中小微企业提供生产经营场所、主要围绕上述场所内引进企业提供公共服务的单位申报。）二、申报程序符合条件的单位可自愿申请，经县（市）区中小企业主管部门审核后向市工信局推荐。市属单位经主管单位在《市中小企业公共服务示范平台推荐表》审核盖章后，行文向市工信局直接申报。市工信局根据申报情况组织专家评审和实地抽查，按照择优原则确定市级示范平台。市级示范平台实施动态管理，有效期三年。不在有效期内的市级示范平台可再次申报。。
单项冠军企业、国家级专精特新“小巨人”、省级专精特新中小企业的项目。,"盐城市的支持政策发布时间是2023年1月29日。其政策名称是《盐城市人民政府印发关于贯彻落实省政府推动经济运行率先整体好转若干政策措施实施意见的通知》其项目中,单项冠军企业、国家级专精特新“小巨人”、省级专精特新中小企业其支持政策的具体内容是分别奖励100万元、100万元、30万元其政策名称是《盐城市人民政府印发关于贯彻落实省政府推动经济运行率先整体好转若干政策措施实施意见的通知》其项目中,单项冠军企业、国家级专精特新“小巨人”、省级专精特新中小企业其支持政策的具体内容是分别奖励100万元、100万元、30万元"
,
,
市本级工业强市（先进制造业发展）专项资金项目的项目。,"盐城市的支持政策发布时间是2023年3月14日。其政策名称是《关于组织2023年度盐城市市本级工业强市（先进制造业发展）专项资金项目入库的通知》其项目中,市本级工业强市（先进制造业发展）专项资金项目其支持政策的具体内容是7.对建成国家级智能制造示范工厂、工业互联网试点示范、制造业与互联网融合发展示范试点的企业，给予300万元一次性奖励；对建成省级工业互联网平台、工业互联网标杆工厂和智能制造示范工厂的企业，给予200万元一次性奖励。对评为省级以上制造业数字化典型应用场景及实践案例的企业，给予50万元一次性奖励。"
企业技术改造的项目。,"盐城市的支持政策发布时间是2023年3月24日。其政策名称是《盐城市先进制造业发展办法》其项目中,企业技术改造其支持政策的具体内容是年度设备投资额500万元以上的企业技术改造项目(安全环保技术改造项目投资额300万元以上)，按实际设备投资额的5%给予奖励；在市企业“争星创优”活动中，被认定为三星、四星、五星和突出贡献奖的企业，分别按实际设备投资额的6%、7%、8%和9%给予奖励。属于重点产业链的项目，奖励额度在以上奖励基础上提高2个百分点。最高不超过500万元。"
,
新招引产业项目的项目。,"盐城市的支持政策发布时间是2023年3月24日。其政策名称是《盐城市先进制造业发展办法》其项目中,新招引产业项目其支持政策的具体内容是各地结合招商引资政策兑现奖励"
工业新增长点培育的项目。,"盐城市的支持政策发布时间是2023年3月24日。其政策名称是《盐城市先进制造业发展办法》其项目中,工业新增长点培育其支持政策的具体内容是按年度新增应税开票销售10亿元以上、5亿元-10亿元、3亿元-5亿元，分别给予100万元、50万元、30万元奖励"
优质企业集群培育的项目。,"盐城市的支持政策发布时间是2023年3月24日。其政策名称是《盐城市先进制造业发展办法》其项目中,优质企业集群培育其支持政策的具体内容是给予300万元一次性奖励其政策名称是《盐城市先进制造业发展办法》其项目中,优质企业集群培育其支持政策的具体内容是给予100万元一次性奖励其政策名称是《盐城市先进制造业发展办法》其项目中,优质企业集群培育其支持政策的具体内容是分别给予500万元、200万元、100万元、50万元一次性奖励其政策名称是《盐城市先进制造业发展办法》其项目中,优质企业集群培育其支持政策的具体内容是每家企业奖励5万元或按照企业当年对地方贡献增量部分50%给予奖补，最高不超过10万元。"
规范认证项目的项目。,"盐城市的支持政策发布时间是2023年3月24日。其政策名称是《盐城市先进制造业发展办法》其项目中,规范认证项目其支持政策的具体内容是给予50万元一次性奖励其政策名称是《盐城市先进制造业发展办法》其项目中,规范认证项目其支持政策的具体内容是给予500万元一次性奖励"
总部迁入发展的项目。,"盐城市的支持政策发布时间是2023年3月24日。其政策名称是《盐城市先进制造业发展办法》其项目中,总部迁入发展其支持政策的具体内容是当年起连续三年按照对地方贡献增加部分(上年度超过前两年度均值部分)的30%、20%、10%进行奖励，最高不超过500万元"
企业兼并重组的项目。,"盐城市的支持政策发布时间是2023年3月24日。其政策名称是《盐城市先进制造业发展办法》其项目中,企业兼并重组其支持政策的具体内容是并购企业对目标企业的实际出资额折合人民币5000万元以上，且并购方占股比例在50%以上，对兼并重组后的企业按实际出资额的4%给予一次性奖励，最高不超过企业申报年度对地方贡献，且不超过500万元。其政策名称是《盐城市先进制造业发展办法》其项目中,企业兼并重组其支持政策的具体内容是并购企业对目标企业的实际出资额折合人民币2000万元以上，且并购方占股比例在50%以上，对兼并重组后的企业按实际出资额的2%给予一次性奖励，最高不超过企业申报年度对地方贡献，且不超过200万元"
企业创新发展的项目。,"盐城市的支持政策发布时间是2023年3月24日。其政策名称是《盐城市先进制造业发展办法》其项目中,企业创新发展其支持政策的具体内容是分别给予100万元、100万元、30万元一次性奖励其政策名称是《盐城市先进制造业发展办法》其项目中,企业创新发展其支持政策的具体内容是给予50万元一次性奖励其政策名称是《盐城市先进制造业发展办法》其项目中,企业创新发展其支持政策的具体内容是分别给予100万元、20万元一次性奖励其政策名称是《盐城市先进制造业发展办法》其项目中,企业创新发展其支持政策的具体内容是给予50万元一次性奖励其政策名称是《盐城市先进制造业发展办法》其项目中,企业创新发展其支持政策的具体内容是给予20万元一次性奖励其政策名称是《盐城市先进制造业发展办法》其项目中,企业创新发展其支持政策的具体内容是分别给予500万元、200万元一次性奖励"
产业链配套协作的项目。,"盐城市的支持政策发布时间是2023年3月24日。其政策名称是《盐城市先进制造业发展办法》其项目中,产业链配套协作其支持政策的具体内容是按本地采购额比上年新增部分的2%给予采购单位奖补，最高不超过200万元"
企业推广应用新产品的项目。,"盐城市的支持政策发布时间是2023年3月24日。其政策名称是《盐城市先进制造业发展办法》其项目中,企业推广应用新产品其支持政策的具体内容是市财政按投保年度实际支付保费的80%进行补贴其政策名称是《盐城市先进制造业发展办法》其项目中,企业推广应用新产品其支持政策的具体内容是对列入优秀示范应用场景的项目按照评价结果，分别给予100万、80万、50万元的奖励"
公共服务能力提升的项目。,"盐城市的支持政策发布时间是2023年3月24日。其政策名称是《盐城市先进制造业发展办法》其项目中,公共服务能力提升其支持政策的具体内容是根据第三方服务绩效评估，给予不超过20万元奖励。其政策名称是《盐城市先进制造业发展办法》其项目中,公共服务能力提升其支持政策的具体内容是分别给予50万元一次性奖励其政策名称是《盐城市先进制造业发展办法》其项目中,公共服务能力提升其支持政策的具体内容是给予20万元一次性奖励其政策名称是《盐城市先进制造业发展办法》其项目中,公共服务能力提升其支持政策的具体内容是给予20万元一次性奖励"
,
新车型研发销售的项目。,"盐城市的支持政策发布时间是2023年3月24日。其政策名称是《盐城市先进制造业发展办法》其项目中,新车型研发销售其支持政策的具体内容是给予500万元一次性奖励(上市月度起单月平均销售5000台以上，按比例折算给予一次性奖励)其政策名称是《盐城市先进制造业发展办法》其项目中,新车型研发销售其支持政策的具体内容是给予300万元一次性奖励其政策名称是《盐城市先进制造业发展办法》其项目中,新车型研发销售其支持政策的具体内容是给予1000万元一次性奖励其政策名称是《盐城市先进制造业发展办法》其项目中,新车型研发销售其支持政策的具体内容是按照国家级活动费用总额的30%，由市级财政给予承办单位一次性不超过50万元的补贴(市财政资金包干的不享受)其政策名称是《盐城市先进制造业发展办法》其项目中,新车型研发销售其支持政策的具体内容是给予参展企业展位费60%不超过5万元补贴"
免费诊断和轻量级改造的项目。,"盐城市的支持政策发布时间是2023年3月24日。其政策名称是《盐城市先进制造业发展办法》其项目中,免费诊断和轻量级改造其支持政策的具体内容是对纳入轻量级数字化改造试点的企业，按照必选应用场景总投入的70%、个性化改造场景投入的20%给予补助，单个企业不超过30万元；后续推广企业按照总投入的20%给予补助，最高不超过20万元。"
设立贷款贴息补助的项目。,"盐城市的支持政策发布时间是2023年3月24日。其政策名称是《盐城市先进制造业发展办法》其项目中,设立贷款贴息补助其支持政策的具体内容是对纳入轻量级数字化改造试点的企业，按照必选应用场景总投入的70%、个性化改造场景投入的20%给予补助，单个企业不超过30万元；后续推广企业按照总投入的20%给予补助，最高不超过20万元。"
标杆企业培育的项目。,"盐城市的支持政策发布时间是2023年3月24日。其政策名称是《盐城市先进制造业发展办法》其项目中,标杆企业培育其支持政策的具体内容是给予100万元一次性奖励其政策名称是《盐城市先进制造业发展办法》其项目中,标杆企业培育其支持政策的具体内容是给予100万元一次性奖励其政策名称是《盐城市先进制造业发展办法》其项目中,标杆企业培育其支持政策的具体内容是给予50万元一次性奖励其政策名称是《盐城市先进制造业发展办法》其项目中,标杆企业培育其支持政策的具体内容是给予20万元一次性奖励"
,
数字产业企业能级提升的项目。,"盐城市的支持政策发布时间是2023年3月24日。其政策名称是《盐城市先进制造业发展办法》其项目中,数字产业企业能级提升其支持政策的具体内容是分别给予100万元、50万元、30万元、20万元的一次性奖励其政策名称是《盐城市先进制造业发展办法》其项目中,数字产业企业能级提升其支持政策的具体内容是给予20万元一次性奖励其政策名称是《盐城市先进制造业发展办法》其项目中,数字产业企业能级提升其支持政策的具体内容是分别给予20万元一次性奖励"
节能降耗项目的项目。,"盐城市的支持政策发布时间是2023年3月24日。其政策名称是《盐城市先进制造业发展办法》其项目中,节能降耗项目其支持政策的具体内容是按实际设备投资额的10%给予一次性奖励，最高不超过200万元其政策名称是《盐城市先进制造业发展办法》其项目中,节能降耗项目其支持政策的具体内容是分别给予50万元、40万元、30万元一次性奖励其政策名称是《盐城市先进制造业发展办法》其项目中,节能降耗项目其支持政策的具体内容是给予30万元一次性奖励"
市级工业园区建设的项目。,"盐城市的支持政策发布时间是2023年3月24日。其政策名称是《盐城市先进制造业发展办法》其项目中,市级工业园区建设其支持政策的具体内容是分别给予园区管理机构20万元、50万元、80万元奖励其政策名称是《盐城市先进制造业发展办法》其项目中,市级工业园区建设其支持政策的具体内容是注：企业最终奖励标准按照《盐城市工业企业资源集约利用差别化政策清单》相关规定执行，单个企业享受创牌类免申直拨支持数量不超过2个，设备补贴类支持数量不超过1个，单个企业申报类项目年度奖补资金不超过1000万元。"
,
,
“智改数转”项目的项目。,"东台市的支持政策发布时间是2022年3月1日。其政策名称是《东政办发〔2022〕23号东台市智改数转三年行动计划》其项目中,“智改数转”项目其支持政策的具体内容是对年度智能化设备及工业软件等有效投入500万元以上的“智改数转”项目，2022年、2023年、2024年分别按照项目年度投资额的12%、11%、10%给予补助，单个项目最高不超过500万元。"
制造业数字化典型应用场景及实践案例的项目。,"东台市的支持政策发布时间是2022年3月1日。其政策名称是《东政办发〔2022〕23号东台市智改数转三年行动计划》其项目中,制造业数字化典型应用场景及实践案例其支持政策的具体内容是对首次评为省级以上制造业数字化典型应用场景及实践案例的企业，给予50万元一次性奖励。阜宁的支持政策发布时间是2022年3月8日。其政策名称是《关千印发阜宁县规模以上工业企业智能化改造和数字化转型三年行动计划(2022-2024年）的通知》《关千印发阜宁县推进规模以上工业企业智能化改造和数字化转型实施方案的通知》其项目中,制造业数字化典型应用场景及实践案例其支持政策的具体内容是评为省级以上制造业数字化典型应用场景及实践案例的企业，给予50万元一次性奖励。"
,
智能制造示范工厂、工业互联网试点示范、制造业与互联网融合发展示范试点的企业的项目。,"阜宁的支持政策发布时间是2022年3月8日。其政策名称是《关千印发阜宁县规模以上工业企业智能化改造和数字化转型三年行动计划(2022-2024年）的通知》《关千印发阜宁县推进规模以上工业企业智能化改造和数字化转型实施方案的通知》其项目中,智能制造示范工厂、工业互联网试点示范、制造业与互联网融合发展示范试点的企业其支持政策的具体内容是对建成国家智能制造示范工厂、工业互联网试点示范、制造业与互联网融合发展示范试点的企业，给予300万元一次性奖励；对建成省级工业互联网平台、工业互联网标杆工厂和智能制造示范工厂的企业，给予200万元一次性奖励"
信息化改造和应用系统的项目。,"阜宁的支持政策发布时间是2022年3月8日。其政策名称是《关千印发阜宁县规模以上工业企业智能化改造和数字化转型三年行动计划(2022-2024年）的通知》《关千印发阜宁县推进规模以上工业企业智能化改造和数字化转型实施方案的通知》其项目中,信息化改造和应用系统其支持政策的具体内容是工业企业通过专家诊断且按照诊断方案实施信息化改造和应用系统(SAP、MES、ERP等）投入超30万元，正常使用后按实际投资额的30%予以补助，单个企业最高不超过300万元；对工业企业技改引进工业机器人（含机械手）等高端智能装备的，按设备投入额的15%予以补助。"
,
