Quary,Answer
两化融合的项目。,南京市的支持政策发布时间是20230904。其政策名称是《南京市全力促进经济持续回升向好若干政策措施》，其支持政策的具体内容是加大“两业”融合发展试点激励，对新认定为国家级服务型制造示范企业给予100万元奖励，对获评国家级“两业”融合发展试点单位、省级“两业”融合发展标杆单位的企业，分别给予200万元、50万元奖励。，其支持政策的奖补情况是三、征集程序（一）请各区（开发区）工业和信息化主管部门，组织本地区企业积极参与申报，做好工业软件优秀产品、首版次工业软件产品应用试点项目的审核把关、遴选推荐工作。（二）请各推荐单位填写工业软件优秀产品、首版次工业软件产品应用试点项目推荐表（附件1），申报企业填写《工业软件优秀产品申报书》（附件2）、《首版次工业软件产品应用试点项目申报书》（附件3），加盖公章后的申报书扫描件报推荐单位审查。推荐单位请于2023年5月19日前，将上述材料盖章后的扫描件发送至联系人邮箱。联系人：林卿联系电话：025-68788858电子邮箱：54286586@qq.com。
星级上云的项目。,南京市-溧水区的支持政策发布时间是2020年3月24日。其政策名称是《溧水区支持制造业高质量发展十条政策（试行）》此为试行政策，具体奖补信息暂未出台发布时间：2020年3月24日（2023年不在实施），其支持政策的具体内容是1.省级以上星级上云企业，给予最高100万元奖励(2021年三星5万、四星10万，五星15万，2022年相关政策还没出)，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
智能工厂、智能车间的项目。,南京市-溧水区的支持政策发布时间是2020年3月24日。其政策名称是《溧水区支持制造业高质量发展十条政策（试行）》此为试行政策，具体奖补信息暂未出台发布时间：2020年3月24日（2023年不在实施），其支持政策的具体内容是2.鼓励有条件的企业承担省级以上智能制造示范试点项目，新认定的智能工厂和智能车间，给予最高50万元奖励。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
两化（深度）融合类示范试点的项目。,南京市-溧水区的支持政策发布时间是2020年3月24日。其政策名称是《溧水区支持制造业高质量发展十条政策（试行）》此为试行政策，具体奖补信息暂未出台发布时间：2020年3月24日（2023年不在实施），其支持政策的具体内容是3.省级以上两化融合示范试点企业，给予最高100万元奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
工业互联网示范试点类企业（工业互联网重点平台、工业互联网标杆工厂、工业互联网典型应用企业、工业互联网专业服务商等）的项目。,南京市-溧水区的支持政策发布时间是2020年3月24日。其政策名称是《溧水区支持制造业高质量发展十条政策（试行）》此为试行政策，具体奖补信息暂未出台发布时间：2020年3月24日（2023年不在实施），其支持政策的具体内容是4.省级以上工业互联网标杆工厂，给予最高100万元奖励。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
专精特新产品/小巨人企业的项目。,南京市-溧水区的支持政策发布时间是2020年3月24日。其政策名称是《溧水区支持制造业高质量发展十条政策（试行）》此为试行政策，具体奖补信息暂未出台发布时间：2020年3月24日（2023年不在实施），其支持政策的具体内容是5.专精特新产品/小巨人企业，分类分级给予最高100万元奖励。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
单项冠军示范企业（产品）的项目。,南京市-溧水区的支持政策发布时间是2020年3月24日。其政策名称是《溧水区支持制造业高质量发展十条政策（试行）》此为试行政策，具体奖补信息暂未出台发布时间：2020年3月24日（2023年不在实施），其支持政策的具体内容是6.单项冠军，分类分级给与最高100万余奖励。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
支持重大项目引进的项目。,南京市-溧水区的支持政策发布时间是2023。其政策名称是溧水区支持制造业高质量发展政策(2023年)，其支持政策的具体内容是突出主导产业，引进的外资企业、大型央企、世界500强、中国企业500强或民营企业500强、独角兽企业，按年度实缴注册资本一定比例给予最高1000万元奖励。重大优质项目可“一事一议”。(责任单位：区投促局、区商务局)，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
支持产业联动发展的项目。,南京市-溧水区的支持政策发布时间是2023。其政策名称是溧水区支持制造业高质量发展政策(2023年)，其支持政策的具体内容是引进的总部经济，形成产业集聚效应，根据对地方经济贡献，经“一事一议”给予奖励。支持产业链区内上下游产品配套采购，年累计采购额达1000万元以上的，给予采购企业最高100万元奖励。鼓励“两业”融合发展。具备国际竞争力的制造业企业开展境外产业投资的，给予一定的资金支持，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
支持企业开拓创新的项目。,南京市-溧水区的支持政策发布时间是2023。其政策名称是溧水区支持制造业高质量发展政策(2023年)，其支持政策的具体内容是企业在研发中开展“技术悬赏”达到标准的，给予最高100万元奖励。企业开展技术研发和科技成果转移转化等创新活动的，给予技术合同登记奖励。牵头承担重大技术攻关项目的，给予最高1000万元奖励。创建省级以上创新平台的，给予最高3000万元奖励。新建海外创新平台，给予最高500万元奖励；离岸孵化器培育引进的规上高企，给予最高100万元奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
支持企业转型升级的项目。,南京市-溧水区的支持政策发布时间是2023。其政策名称是溧水区支持制造业高质量发展政策(2023年)，其支持政策的具体内容是鼓励企业深入实施智能化改造和数字化转型，评选一批省级智能制造示范车间、融入工业互联网平台、两化融合贯标、星级上云等优秀案例给予奖励。对重大应用场景建设项目，给予最高2000万元奖励。符合条件企业实施绿色化改造升级项目，根据项目投入和绿色转型成效，给予最高500万元支持。列入省级以上绿色工厂、绿色供应链管理名单，通过自愿性清洁生产审核的企业，分类给予最高50万元奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
支持企业扩大规模的项目。,南京市-溧水区的支持政策发布时间是2023。其政策名称是溧水区支持制造业高质量发展政策(2023年)，其支持政策的具体内容是企业实施技术改造重大项目的，根据项目投入给予最高4000万元奖励。鼓励企业增产扩产，开票销售亿元以上企业，分类分级给予最高500万元奖励。首次升为规上企业，给予20万元奖励。认定为国内、省内首台(套)产品，给予最高100万元奖励。鼓励企业培育自主品牌，列入省重点培育和发展的国际知名品牌的企业、首次通过海关信用高级认证(AEO)的企业，给予5万元奖励。新培育的单项冠军、专精特新、独角兽企业、独角兽培育企业、瞪羚企业等特色企业，分类分级给予最高300万元奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
技改项目的项目。,南京市-高淳区的支持政策发布时间是2023年10月8日。其政策名称是关于印发《高淳区精准支持企业与产业链发展若干意见》的通知http://www.njgc.gov.cn/gcqrmzf/202310/t20231008_4025475.html修订周期：每年修订一次，其支持政策的具体内容是对符合我区主导产业及产业链的制造业项目，新建项目及技改项目设备投入（设备投入指项目的设备、技术投入），按不高于投入量的15%给予企业补助。其他产业新建、技改项目设备投入，按不高于投入量的10%给予企业补助，单个企业最高补助500万元。新建项目成套设备总投入须超过300万元；技改项目备案总投资须超500万元（含），且成套设备总投入须超过200万元或单台（套）设备须超过50万元。（2）对开展工业互联网标识解析创新应用的工业企业，每个项目按照设备、技术投入一次性给予投入额30%最高不超过20万元的补贴，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
打造领军企业的项目。,南京市-高淳区的支持政策发布时间是2023年10月8日。其政策名称是关于印发《高淳区精准支持企业与产业链发展若干意见》的通知http://www.njgc.gov.cn/gcqrmzf/202310/t20231008_4025475.html修订周期：每年修订一次，其支持政策的具体内容是（1）首次认定为南京市瞪羚、培育独角兽、独角兽的企业，分别给予20万元、50万元、100万元奖励。（2）首次获得国家级“单项冠军”、国家级“专精特新”、省级“专精特新”、纳入市“专精特新”名录库的企业分别给予100万元、50万元、30万元、10万元奖励。（3）省级新产品鉴定认定为国际领先、国内领先（国际先进）、国内先进的，分别给予20万元、10万元、5万元奖励。（4）经认定为国内、省内首台（套）装备产品并实现产业化的，分别给予100万元、50万元奖励。（5）获评国家、省、市“工业设计中心”、服务型制造示范企业、双创（示范）基地、公共服务（技术）分别给予50万、30万元奖励、10万元奖励（6）当年入选江苏省重点领域首版次软件产品应用推广指导目录、江苏省规划布局内重点软件企业的企业分别给予5万元、10万元奖励”，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
支持打造一流品牌的项目。,南京市-高淳区的支持政策发布时间是2023年10月8日。其政策名称是关于印发《高淳区精准支持企业与产业链发展若干意见》的通知http://www.njgc.gov.cn/gcqrmzf/202310/t20231008_4025475.html修订周期：每年修订一次，其支持政策的具体内容是（1）对主导制定或修订国际标准、国家标准、行业标准（或省级地方标准）的企业，分别给予50万元、20万元、10万元奖励。（2）对完成国家级、省级标准化试点示范项目的企业，分别给予20万元、10万元奖励；对获得国家级、省级企业标准“领跑者”的企业，分别给予20万元、10万元奖励。（3）获国家级质量奖、中国工业大奖，获中国出口质量安全示范称号，分别给予30万元、20万元奖励。（4）获“江苏精品”的企业，给予10万元奖励。获省长质量奖、提名奖的企业，分别给予30万元、15万元，获市长质量奖、提名奖的企业，分别给予20万元、10万元。获区长质量奖、提名奖，分别给予20万元、5万元奖励。江苏省工业企业质量信用等级核定为AAA级、AA级的企业，分别给予10万元、5万元的奖励。（5）获“中华老字号”、“中国商业名牌”等全国性荣誉称号，给予50万元奖励。（6）获省级、市级信用管理示范称号，分别给予10万元、5万元奖励。（7）对引入国内外知名品牌开设首店、旗舰店的商业载体（购物中心、百货店、商业综合体、商业街区、园区等）给予奖励。引入全球首店、亚洲首店的最高给予10万元奖励，引入中国（内地）首店的最高给予8万元奖励，引入江苏首店、旗舰店的最高给予5万元奖励，引入南京首店最高给予3万元奖励；引入地区首进品牌的最高给予1万元奖励。引入餐饮品牌首店、旗舰店的，按照以上奖励标准的50%执行。单个商业载体每年奖励不超过20万元。引入的品牌门店需签订2年及以上入驻协议，在我区依法纳税，平均月主营业务收入20万元以上，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
星级上云的项目。,南京市-高淳区的支持政策发布时间是2023年10月8日。其政策名称是关于印发《高淳区精准支持企业与产业链发展若干意见》的通知http://www.njgc.gov.cn/gcqrmzf/202310/t20231008_4025475.html修订周期：每年修订一次，其支持政策的具体内容是企业“星级上云”三星、四星、五星分别给予2万元、6万元、10万元的奖励，晋级予以差额补助，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
智能工厂、智能车间的项目。,南京市-高淳区的支持政策发布时间是2023年10月8日。其政策名称是关于印发《高淳区精准支持企业与产业链发展若干意见》的通知http://www.njgc.gov.cn/gcqrmzf/202310/t20231008_4025475.html修订周期：每年修订一次，其支持政策的具体内容是创成省级智能工厂、智能制造示范车间并通过验收的企业，分别给予50万元、20万元奖励。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
两化（深度）融合类示范试点的项目。,南京市-高淳区的支持政策发布时间是2023年10月8日。其政策名称是关于印发《高淳区精准支持企业与产业链发展若干意见》的通知http://www.njgc.gov.cn/gcqrmzf/202310/t20231008_4025475.html修订周期：每年修订一次，其支持政策的具体内容是对新认定的国家两化融合管理体系贯标A级、AA级、AAA级企业分别给予10万元、15万元、25万元一次性奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
工业互联网的项目。,南京市-高淳区的支持政策发布时间是2023年10月8日。其政策名称是关于印发《高淳区精准支持企业与产业链发展若干意见》的通知http://www.njgc.gov.cn/gcqrmzf/202310/t20231008_4025475.html修订周期：每年修订一次，其支持政策的具体内容是创成国家、省级工业互联网平台、工业互联网标杆工厂的，分别给予100万元、80万元奖励获评国家、省、市级工业互联网APP优秀解决方案，分别给予80万元、50万元、30万元奖励。对建成工业互联网标识解析二级节点的企业，通过验收后给予100万元的补贴，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
服务型制造企业的项目。,南京市-高淳区的支持政策发布时间是2023年10月8日。其政策名称是关于印发《高淳区精准支持企业与产业链发展若干意见》的通知http://www.njgc.gov.cn/gcqrmzf/202310/t20231008_4025475.html修订周期：每年修订一次，其支持政策的具体内容是5.获评国家、省、市服务型制造示范企业分别给予50万、30万元奖励、10万元奖励。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
互联网平台的项目。,南京市-高淳区的支持政策发布时间是2023年10月8日。其政策名称是关于印发《高淳区精准支持企业与产业链发展若干意见》的通知http://www.njgc.gov.cn/gcqrmzf/202310/t20231008_4025475.html修订周期：每年修订一次，其支持政策的具体内容是6.创成国家、省级工业互联网平台的，分别给予100万元、80万元奖励。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
5G+工业互联网的项目。,南京市-高淳区的支持政策发布时间是2023年10月8日。其政策名称是关于印发《高淳区精准支持企业与产业链发展若干意见》的通知http://www.njgc.gov.cn/gcqrmzf/202310/t20231008_4025475.html修订周期：每年修订一次，其支持政策的具体内容是7.被列为省“5G+工业互联网”应用示范的项目，给予30万元奖励。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
绿色工厂的项目。,南京市-高淳区的支持政策发布时间是2023年10月8日。其政策名称是关于印发《高淳区精准支持企业与产业链发展若干意见》的通知http://www.njgc.gov.cn/gcqrmzf/202310/t20231008_4025475.html修订周期：每年修订一次，其支持政策的具体内容是被工信部认定为绿色工厂、绿色供应链、绿色设计产品的企业，分别给予50万元、40万元、30万元奖励。被认定为省级绿色工厂的企业，给予20万元奖励；对完成自愿性清洁生产并通过审核验收的企业，给予5万元奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
知识产权的项目。,南京市-鼓楼区的支持政策发布时间是2023年8月1日。其政策名称是http://www.njgl.gov.cn/glqrmzf/202306/t20230630_3951254.html区政府关于印发鼓楼区知识产权战略专项资金管理办法的通知，其支持政策的具体内容是被工信部认定为绿色工厂、绿色供应链、绿色设计产品的企业，分别给予50万元、40万元、30万元奖励。被认定为省级绿色工厂的企业，给予20万元奖励；对完成自愿性清洁生产并通过审核验收的企业，给予5万元奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
支持外贸企业的项目。,南京市-鼓楼区的支持政策发布时间是2023年7月21日。其政策名称是http://www.njgl.gov.cn/glzx/202307/t20230721_3967763.html鼓楼区专项政策、专项资金推动外贸高质量发展，其支持政策的具体内容是一是提升企业经营质效。聚力规模提升，将进出口额500万美元以上的新设立外贸企业认定为“鼓楼区外贸潜力新星企业”，将增长额度500万美元以上的重点企业认定为“鼓楼区外贸优秀企业”，予以相应经费支持。塑造品牌口碑，对获评省、市重点培育和发展的国际知名品牌企业一次性给予10万元、5万元奖励。二是加快产业转型升级。支持跨境电商产业创新发展，鼓励跨境电子商务园区建设，对获评省级、市级跨境电商示范园区的一次性给予100万元、50万元奖励。鼓励公共海外仓建设，对获评省级、市级公共海外仓的，一次性给予20万元、10万元奖励。三是完善各类补助政策。对进出口额达100万美元的新设立外贸企业，给予最高5万元办公用房补助。对进出口额500万美元以下的中小型外贸企业，补助其购买的出口信用保险自费部分的95%。对赴境外参展的企业实行单个展位2万元、总额不超过20万元的补助政策，各项暖心补贴助力企业发展壮大，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
标杆工厂、智能工厂、智能车间的项目。,南京市-鼓楼区的支持政策发布时间是2022年7月7日。其政策名称是“智改数转”专项资金管理办法-南京鼓楼区.pdf发布日期：2022年7月7日，其支持政策的具体内容是市级及以上工信部门评定发布的标杆创建、智能工厂、智能车间等“智改数转”相关的示范项目（获得示范项目认定奖励5万元）、优秀案例、应用场景的企业。（获得发布推广的优秀案例和应用场景奖励1万元），其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
星级上云的项目。,南京市-鼓楼区的支持政策发布时间是2022年7月7日。其政策名称是“智改数转”专项资金管理办法-南京鼓楼区.pdf发布日期：2022年7月7日，其支持政策的具体内容是基础上云企业奖励资金采取累进制。费用支出在1万元及以下的，按照实际费用支出全额奖励；费用支出在3万元及以下的，超出1万元的费用按照75%比例予以奖励；费用支出在5万元及以下，超出3万元的费用按照50%比例予以奖励；费用支出在5万元以上，超出5万元的费用按照25%比例予以奖励。基础上云企业奖励总额最高不超过10万元。获得省、市认定的星级上云企业在基础上云奖励标准上额外予以奖励三星上云企业奖励1万元、四星上云企业奖励3万元，五星上云企业奖励5万元。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
工业软件APP的项目。,南京市-鼓楼区的支持政策发布时间是2022年7月7日。其政策名称是“智改数转”专项资金管理办法-南京鼓楼区.pdf发布日期：2022年7月7日，其支持政策的具体内容是面向特定行业、特定场景，满足研发生产、运营管理等工业应用场景的需求，取得软件著作权并进入国家、省、市级工业软件供给能力清单的工业软件APP，每个APP软件产品奖励2000元。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
两化融合培育企业的项目。,南京市-鼓楼区的支持政策发布时间是2022年7月7日。其政策名称是“智改数转”专项资金管理办法-南京鼓楼区.pdf发布日期：2022年7月7日，其支持政策的具体内容是在两化融合服务平台（https://cspiii.com/）的江苏省评估分平台（https://jiangsu.cspiii.com/）完成企业两化融合水平的自评估，并通过审核达到示范培育标准的企业。奖励2000元，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
两化融合管理体系AAA级贯标的项目。,南京市-鼓楼区的支持政策发布时间是2022年7月7日。其政策名称是“智改数转”专项资金管理办法-南京鼓楼区.pdf发布日期：2022年7月7日，其支持政策的具体内容是通过两化融合管理体系AAA级贯标评定审核的培育对象，被认定为本年度省两化融合管理体系贯标示范的企业。奖励1万元，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
5g工厂、智能车间、智能工厂、标杆工厂、两化融合的项目。,南京市-江宁区的支持政策发布时间是2023年10月14日。其政策名称是江宁区促进经济持续回升向好若干政策措施(2023-2025)，其支持政策的具体内容是加快推动“智改数转”。指导企业申报省“5G+工业互联网”融合应用项目，支持企业打造5G工厂、智能制造示范工厂（车间），加快建设智能制造试点示范项目。对两化融合贯标、星级上云企业给予最高15万元奖励，对创成省重点工业互联网平台、工业互联网标杆工厂的企业分别给予最高20万元、50万元奖励；对认定为省级以上智能制造示范车间、示范工厂、智能制造试点示范项目的企业，分别给予最高40万元、80万元、80万元奖励。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
专精特新的项目。,南京市-江宁区的支持政策发布时间是2023年09月27日。其政策名称是江宁区关于强化投资促进推动制造业高质量发展政策措施，其支持政策的具体内容是对获得国家“单项冠军示范企业”和“单项冠军产品”称号给予300万元奖励；对首次认定为国家专精特新“小巨人”企业、省级专精特新中小企业（含外市迁入），分别给予100万元、50万元奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
技改的项目。,南京市-江宁区的支持政策发布时间是2023年09月27日。其政策名称是江宁区关于强化投资促进推动制造业高质量发展政策措施，其支持政策的具体内容是对备案总投资超500万元且当年购置技术设备等实际投资超200万元项目，按实际投资给予4%补贴，单个项目补贴不超过60万元；上述项目存在贷款的，在给予项目贷款总额2%贴息补贴，单个企业贴息补贴不超100万元，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
市级标杆应用场景的项目。,南京市-江宁区的支持政策发布时间是2023年09月27日。其政策名称是江宁区关于强化投资促进推动制造业高质量发展政策措施，其支持政策的具体内容是对入选市级标杆应用场景项目，根据市级财政支持情况给予最高200万元奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
专精特新的项目。,南京-江宁开发区的支持政策发布时间是2023年09月27日。其政策名称是《江宁开发区专精特新企业高质量发展专项激励政策（专精特新八条）》依据《关于加快发展专精特新中小企业的若干措施》（宁政办发〔2021〕61号），其支持政策的具体内容是对在本政策有效期内首次纳入江苏省“千企升级”企业培育库的企业，每家给予0.2万元一次性扶持。对入库规上企业同期营业收入增速达到30%的给予10万元一次性扶持，同期增速达到50%以上的给予15万元一次性扶持（入库企业年末需提供专项审计报告）。第二条对首次获得国家制造业单项冠军示范企业（产品）、国家级专精特新“小巨人”企业、省级专精特新企业、市级专精特新企业给予分别给予累计不超过200万元、100万元、50万元、5万元奖励（包含上级奖励资金）。第三条对复审通过的省级专精特新“小巨人”企业给予5万元奖励；对外地迁入的国家级专精特新“小巨人”企业给予50万元奖励（包含上级奖励资金）。第四条对现有专精特新企业实施增资扩产的，在原规划厂区已竣工且不新增用地的情况下，根据规划条件适当提高容积率新增自用生产场地5000平方米以上的，且产值达到一定规模，按每平方米最高20元给予一次性扶持，最高100万元。第五条对现有专精特新企业新建重大产业项目，按项目投资协议、备案及土地出让合同约定时间完成竣工投产的，固定资产投资总额达到1亿元、5亿元、10亿元、20亿元以上的，经认定，分别给予100万元、200万元、300万元、500万元扶持，同一企业按差额补足方式最高扶持500万元。第六条对承接省级以上关键核心技术攻关项目、市级“紫金之巅”项目的企业给予50万元、20万元奖励。第七条对专精特新企业研发生产的产品在本办法有效期内列入《南京市创新产品目录》，该产品销售收入达到200万元的，按销售收入的3%给予最高50万元奖励。第八条对通过“江苏省首台（套）重大装备认定”、“江苏省智能制造示范工厂”、“省级智能制造示范车间”、“江苏省工业互联网标杆工厂”的专精特新企业给予50万元奖励。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
支持企业信息化能力提升（星级上云与两化融合方面）的项目。,南京市-浦口区、江北新区的支持政策发布时间是2023。其政策名称是《江宁开发区专精特新企业高质量发展专项激励政策（专精特新八条）》依据《关于加快发展专精特新中小企业的若干措施》（宁政办发〔2021〕61号），其支持政策的具体内容是购买ERP、MES、PDM、PLM给与最高不超过5万元的奖励；省级三、四、五星级上云的企业分别基于0.5万元、2万元、4万元的奖励两化融合贯标A级、AA级、AAA级企业基于8万元、12万元、15万元奖励省工业信息安全防护星级企业、省网络安全分类分级管理企业分别给予5万元奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
支持企业智能化方向发展（工业设计及首台套方面进行奖励）的项目。,南京市-浦口区、江北新区的支持政策发布时间是2023。其政策名称是《江宁开发区专精特新企业高质量发展专项激励政策（专精特新八条）》依据《关于加快发展专精特新中小企业的若干措施》（宁政办发〔2021〕61号），其支持政策的具体内容是对经江苏省及以上认定的“首版次”工业软件，按年度销售额10%，给予一次性补贴，最高不超过50万元对入围国家信创目录、省信创图谱的企业，给予奖励最高不超过20万元、10万元对首次获评国家、省、市工业设计中心（研究院）、服务型制造示范企业的分别给予奖励50、30、10万元对江苏省及以上认定的首台（套）装备以及关键零部件，按产品年度销售收入10%。给予一次性补贴，最高不超过100万元。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
